0	0	2.93	979.1227092		0
0	0	2.95	3204.753804		0
0	0	2.97	6569.422701		0
0	0	2.99	21209.4469		0
0	0	3.01	18572.86733		0
0	0	3.03	7659.884529		0
0	0	3.05	8720.172014		0
0	0	3.07	9687.323545		0
0	0	3.09	10822.16963		0
0	0	3.11	10315.34525		0
0	0	3.13	7066.469178		0
0	0	3.15	8035.285583		0
0	0	3.17	4028.738861		0
0	0	3.19	4076.060854		0
0	0	3.21	2464.220125		0
0	0	3.23	2123.558109		0
0	0	3.25	2180.131864		0
0	0	3.27	1282.591748		0
0	0	3.29	746.1300138		0
0	0	3.31	628.4277507		0
0	0	3.33	350.5341131		0
0	0	3.35	276.2386714		0
0	0	3.37	124.6397339		0
0	0	3.39	57.73662463		0
0	0	3.41	54.0357403		0
0	0	3.43	53.67421845		0
0	0	3.45	38.56566877		0
0	0	3.47	6.290624818		0
0	0	3.49	15.36233299		0
0	0	3.51	53.94541501		0
0	0	3.53	54.37119431		0
0	0	3.55	18.98631258		0
0	0	3.57	10.83862199		0
0	0	3.59	52.29934217		0
0	0	3.61	91.78911734		0
0	0	3.63	126.4105687		0
0	0	3.65	153.5343575		0
0	0	3.67	181.738343		0
0	0	3.69	316.2203326		0
0	0	3.71	367.1817225		0
0	0	3.73	257.4301697		0
0	0	3.75	128.1848148		0
0	0	3.77	146.3775384		0
0	0	3.79	533.1173646		0
0	0	3.81	1579.280537		0
0	0	3.83	3239.131304		0
0	0	3.85	4640.194588		0
0	0	3.87	8067.320166		0
0	0	3.89	14760.39067		0
0	0	3.91	14809.74062		0
0	0	3.93	22549.30892		0
0	0	3.95	39776.78416		0
0	0	3.97	56508.54574		0
0	0	3.99	464101.1887		0
0	0	4.01	140800.1734		0
0	0	4.03	4326.64286		0
0	0	4.05	9199.168353		0
0	0	4.07	17281.74619		0
0	0	4.09	29245.36841		0
0	0	4.11	33488.43747		0
0	0	4.13	27383.7071		0
0	0	4.15	29066.98518		0
0	0	4.17	25197.34139		0
0	0	4.19	20999.03764		0
0	1	0.01	30568.23129		0
0	1	0.03	21304.67412		0
0	1	0.05	15368.86559		0
0	1	0.07	11507.06618		0
0	1	0.09	7585.98778		0
0	1	0.11	6409.480683		0
0	1	0.13	3810.624432		0
0	1	0.15	1807.440531		0
0	1	0.17	993.8322373		0
0	1	0.19	573.6763421		0
0	1	0.21	416.2268352		0
0	1	0.23	397.8625829		0
0	1	0.25	433.3612032		0
0	1	0.27	304.4675834		0
0	1	0.29	204.3781411		0
0	1	0.31	137.6206313		0
0	1	0.33	139.2060987		0
0	1	0.35	119.5629886		0
0	1	0.37	93.47775161		0
0	1	0.39	62.97864252		0
0	1	0.41	35.9834394		0
0	1	0.43	22.55491722		0
0	1	0.45	27.22328022		0
0	1	0.47	40.22600636		0
0	1	0.49	62.59294429		0
0	1	0.51	79.72763609		0
0	1	0.53	80.31315794		0
0	1	0.55	89.16639341		0
0	1	0.57	121.6549469		0
0	1	0.59	150.4832036		0
0	1	0.61	161.2428492		0
0	1	0.63	140.7393656		0
0	1	0.65	162.049559		0
0	1	0.67	161.5554609		0
0	1	0.69	217.0873381		0
0	1	0.71	294.0061884		0
0	1	0.73	548.5657362		0
0	1	0.75	756.82889		0
0	1	0.77	1362.541034		0
0	1	0.79	1639.568403		0
0	1	0.81	1334.451556		0
0	1	0.83	947.2762683		0
0	1	0.85	582.5227852		0
0	1	0.87	226.7079692		0
0	1	0.89	561.2815065		0
0	1	0.91	2583.61687		0
0	1	0.93	11978.5952		0
0	1	0.95	28369.86736		0
0	1	0.97	79136.98009		0
0	1	0.99	479925.7919		0
0	1	1.01	535593.3775		0
0	1	1.03	56804.02248		0
0	1	1.05	44900.13268		0
0	1	1.07	28029.8		0
0	1	1.09	27688.47355		0
0	1	1.11	19685.74732		0
0	1	1.13	16987.79438		0
0	1	1.15	9261.87211		0
0	1	1.17	5972.27432		0
0	1	1.19	3890.283947		0
0	1	1.21	2332.795876		0
0	1	1.23	1772.935399		0
0	1	1.25	1265.391437		0
0	1	1.27	896.3971824		0
0	1	1.29	622.261391		0
0	1	1.31	398.0051472		0
0	1	1.33	365.0559602		0
0	1	1.35	236.9547112		0
0	1	1.37	181.432649		0
0	1	1.39	136.5923396		0
0	1	1.41	157.0115556		0
0	1	1.43	185.5597116		0
0	1	1.45	125.1659327		0
0	1	1.47	120.2770909		0
0	1	1.49	114.335328		0
0	1	1.51	99.96824093		0
0	1	1.53	142.1436493		0
0	1	1.55	118.8712658		0
0	1	1.57	91.32854215		0
0	1	1.59	75.68448141		0
0	1	1.61	107.1716777		0
0	1	1.63	92.60364291		0
0	1	1.65	63.63921225		0
0	1	1.67	46.67640729		0
0	1	1.69	93.08190614		0
0	1	1.71	173.2350078		0
0	1	1.73	462.3236152		0
0	1	1.75	713.9971505		0
0	1	1.77	775.7862803		0
0	1	1.79	952.7525289		0
0	1	1.81	980.4635867		0
0	1	1.83	831.3211627		0
0	1	1.85	333.5586971		0
0	1	1.87	5.426624326		0
0	1	1.89	336.8973455		0
0	1	1.91	1954.392372		0
0	1	1.93	4756.533932		0
0	1	1.95	6993.58413		0
0	1	1.97	11201.87747		0
0	1	1.99	38388.70974		0
0	1	2.01	28934.28584		0
0	1	2.03	13275.42741		0
0	1	2.05	11572.97194		0
0	1	2.07	10424.63366		0
0	1	2.09	9032.699359		0
0	1	2.11	7621.193835		0
0	1	2.13	8140.128918		0
0	1	2.15	5611.409303		0
0	1	2.17	3115.962631		0
0	1	2.19	2396.458792		0
0	1	2.21	1859.431587		0
0	1	2.23	1965.79118		0
0	1	2.25	1164.16246		0
0	1	2.27	703.5124538		0
0	1	2.29	488.7756858		0
0	1	2.31	388.3279901		0
0	1	2.33	216.1886892		0
0	1	2.35	171.6562067		0
0	1	2.37	126.809308		0
0	1	2.39	94.38560512		0
0	1	2.41	121.8413777		0
0	1	2.43	126.5094187		0
0	1	2.45	99.60800702		0
0	1	2.47	65.04362969		0
0	1	2.49	67.9934157		0
0	1	2.51	78.70854897		0
0	1	2.53	67.75980203		0
0	1	2.55	54.61328017		0
0	1	2.57	100.4496518		0
0	1	2.59	172.9163671		0
0	1	2.61	213.391084		0
0	1	2.63	212.3563336		0
0	1	2.65	189.1334874		0
0	1	2.67	168.7494721		0
0	1	2.69	142.7630171		0
0	1	2.71	67.69677676		0
0	1	2.73	23.58689152		0
0	1	2.75	154.0801188		0
0	1	2.77	561.8983685		0
0	1	2.79	1129.627731		0
0	1	2.81	2029.222378		0
0	1	2.83	3342.465934		0
0	1	2.85	4501.160047		0
0	1	2.87	5893.430644		0
0	1	2.89	4940.255301		0
0	1	2.91	6274.358002		0
0	1	2.93	8799.434883		0
0	1	2.95	13483.47494		0
0	1	2.97	42875.94166		0
0	1	2.99	302115.0731		0
0	1	3.01	156871.8271		0
0	1	3.03	14323.75331		0
0	1	3.05	14614.09321		0
0	1	3.07	20573.24604		0
0	1	3.09	26207.48031		0
0	1	3.11	30428.55394		0
0	1	3.13	21803.1394		0
0	1	3.15	22703.93141		0
0	1	3.17	16438.53264		0
0	1	3.19	9101.469023		0
0	1	3.21	8287.616346		0
0	1	3.23	8700.031883		0
0	1	3.25	6008.256394		0
0	1	3.27	4928.054509		0
0	1	3.29	3269.449197		0
0	1	3.31	1956.685373		0
0	1	3.33	1700.740215		0
0	1	3.35	1369.706633		0
0	1	3.37	799.979532		0
0	1	3.39	470.7636289		0
0	1	3.41	227.3483678		0
0	1	3.43	270.3274479		0
0	1	3.45	197.4475128		0
0	1	3.47	183.9133839		0
0	1	3.49	99.77606827		0
0	1	3.51	78.48844167		0
0	1	3.53	93.85825688		0
0	1	3.55	125.1059566		0
0	1	3.57	66.88350797		0
0	1	3.59	61.564986		0
0	1	3.61	121.6276417		0
0	1	3.63	230.0868104		0
0	1	3.65	213.7910633		0
0	1	3.67	208.469517		0
0	1	3.69	111.5167127		0
0	1	3.71	35.86280076		0
0	1	3.73	7.489841897		0
0	1	3.75	43.11049749		0
0	1	3.77	252.9442927		0
0	1	3.79	663.858331		0
0	1	3.81	1146.111325		0
0	1	3.83	1626.715361		0
0	1	3.85	1781.147129		0
0	1	3.87	2136.316797		0
0	1	3.89	1330.011949		0
0	1	3.91	1018.01816		0
0	1	3.93	726.0608207		0
0	1	3.95	1299.210778		0
0	1	3.97	3905.974436		0
0	1	3.99	18892.68124		0
0	1	4.01	9202.709892		0
0	1	4.03	3733.364132		0
0	1	4.05	6768.253248		0
0	1	4.07	7388.96691		0
0	1	4.09	9084.037228		0
0	1	4.11	8434.366413		0
0	1	4.13	7580.841291		0
0	1	4.15	6694.188723		0
0	1	4.17	4496.907688		0
0	1	4.19	5131.132965		0
